Tweets with hashtags: 5355
First: 2009-12-16 14:12
Last: 2014-10-15 13:10

Unique user: 145
User id, tweet count
1
1
1
3
2
1
3
1
1
2
1
1
1
1
2
1
2
1
1
1
7
1
1
1
1
1
2
1
1
1
1
1
1
1
1
1
1
4
1
1
1
1
1
1
1
1
2
7
1
3
1
3
2
1
1
1
1
1
2
1
1
8
1
1
1
1
1
1
1
1
2
3
1
2
1
1
2
1
1
1
1
1
1
1
1
2
1
2
1
1
12
1
2
1
1
1
1
1
1
1
3
1
1
1
1
1
1
1
1
1
1
2
1
1
1
1
2
1
2
1
1
1
2
1
5
1
1
1
1
1
1
1
1
1
2
1
1
1
50
1
1
1
1
1
2
1
1
1
1
1
1
1
3
9
3
1
1
1
1
1
6
1
1
3
5
6
1
1
1
1
1
1
1
1
12
1
1
1
4
15
1
3
1
1
1
1
1
1
1
1
1
3
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
3
1
5
2
1
1
1
1
1
1
1
1
1
2
1
4
1
1
1
2
1
1
1
1
1
1
1
1
1
1
1
1
1
1
15
1
1
2
4
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
3
2
1
1
1
1
1
1
2
4
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
2
1
1
1
1
11
1
1
1
1
40
1
6
1
1
1
2
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
2
1
1
1
4
1
1
1
1
3
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
2
1
1
1
1
1
1
7
1
1
2
1
3
1
1
1
1
1
1
1
2
1
3
1
1
2
1
1
1
1
4
1
1
1
1
2
1
1
2
1
1
1
3
1
9
1
1
1
1
1
1
45
1
1
4
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
2
1
1
1
1
1
1
1
1
2
1
1
1
4
1
1
1
3
4
1
1
1
1
1
1
2
64
7
2
1
33
1
1
1
1
3
1
1
110
1
2
1
15
1
1
2
3
1
103
1
2
1
1
1
1
1
1
1
3
1
11
1
1
1
1
1
1
1
1
1
1
1
1
4
4
1
3
1
1
1
1
1
1
1
15
1
8
1
1
1
1
1
1
1
1
1
61
1
1
1
2
2
1
1
1
1
1
8
2
1
2
13
1
1
1
1
1
1
1
1
1
2
1
1
1
1
1
1
2
1
1
1
1
1
1
1
1
1
1
1
1
2
1
1
1
1
2
1
2
1
1
12
12
1
1
10
2
1
1
3
1
1
1
1
1
1
1
1
1
1
1
1
1
7
3
1
1
1
1
1
2
2
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
2
2
1
1
1
2
1
1
1
1
1
2
1
1
1
1
3
1
1
1
1
2
1
1
1
1
1
6
1
1
3
1
1
1
8
1
7
1
2
1
1
1
9
1
4
3
1
1
1
1
4
1
1
1
6
1
1
1
1
1
1
1
1
1
1
1
3
3
1
1
2
10
1
1
1
1
1
1
2
22
1
2
1
1
1
1
2
2
1
5
1
1
1
1
1
1
3
1
2
1
1
1
1
1
1
3
1
5
7
2
1
1
3
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
2
1
1
1
1
1
1
1
1
2
19
7
3
1
9
2
1
1
1
1
1
2
2
2
6
1
1
3
4
1
1
1
2
1
1
1
1
10
1
1
2
1
1
1
1
1
1
1
1
1
1
2
1
1
1
1
1
4
1
1
1
1
1
1
3
1
2
1
1
1
1
1
1
2
1
1
1
1
2
1
1
1
1
1
1
1
1
1
1
1
1
1
2
1
1
1
1
1
2
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
2
1
1
1
2
1
1
1
1
1
1
3
14
1
1
3
1
1
2
1
1
1
10
2
1
1
1
1
1
1
3
1
1
1
1
1
1
1
1
1
1
1
2
1
2
1
1
1
1
1
1
1
1
1
1
3
2
3
1
1
1
1
1
1
1
1
1
1
1
1
1
1
2
1
2
1
1
1
4
5
2
1
1
1
1
1
1
1
5
3
1
1
1
1
1
1
9
2
1
1
1
1
1
1
2
1
69
4
1
1
1
1
1
2
1
1
1
1
1
1
1
1
2
1
1
1
1
1
1
1
11
1
2
1
1
1
1
1
3
1
2
1
2
1
1
1
13
1
1
1
1
3
2
1
1
1
1
1
1
1
1
1
1
1
1
5
1
24
1
1
43
1
1
3
6
71
1
1
2
6
144
87
2
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
3
1
1
2
1
1
1
1
4
1
1
1
1
1
2
1
2
1
1
1
1
1
2
1
1
1
1
1
1
1
2
1
1
1
1
1
1
1
1
1
1
1
1
5
1
1
2
1
1
1
2
1
1
1
1
1
2
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
2
1
1
1
1
1
1
1
1
1
3
1
1
2
55
2
2
1
1
1
3
3
1
1
2
1
1
1
2
1
1
1
7
5
1
1
1
1
1
1
1
1
1
1
1
1
2
1
1
1
1
1
1
1
1
1
2
1
1
2
1
1
1
1
1
1
1
15
1
1
1
1
1
1
3
1
1
3
1
1
1
3
1
1
1
1
1
1
1
1
2
1
1
1
1
1
1
1
1
1
1
1
1
1
24
1
1
1
3
1
1
1
1
1
1
1
1
1
4
1
1
2
1
2
1
1
1
1
1
1
1
1
1
5
1
1
1
1
1
1
2
1
1
1
2
1
1
1
1
1
1
1
1
1
3
1
1
1
2
1
1
1
2
1
1
1
1
1
1
1
1
1
1
3
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
3
1
1
2
1
1
1
1
1
1
1
1
2
1
1
1
1
1
1
1
1
1
1
1
1
1
1
2
1
1
1
2
1
1
1
1
1
1
1
1
1
9
7
1
1
1
1
1
1
1
1
1
1
3
3
1
2
3
1
1
1
1
7
1
1
1
1
1
1
2
1
1
1
1
1
1
1
1
1
1
1
7
6
1
3
1
1
2
9
1
1
1
1
1
1
1
1
1
1
1
1
14
1
1
12
1
52
1
1
1
1
10
2
3
4
1
1
1
1
1
1
1
2
1
2
3
1
1
1
6
1
1
1
1
1
2
2
1
2
1
1
1
1
7
1
1
1
1
2
1
1
116
1
1
1
1
1
1
1
1
1
3
5
1
1
1
1
5
1
1
1
1
1
1
1
1
2
1
1
1
2
9
2
1
3
1
1
4
1
2
1
1
2
21
1
2
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
2
1
1
1
1
1
1
1
1
1
1
9
5
1
1
9
1
1
1
1
1
1
1
2
1
1
1
3
1
1
1
1
1
1
1
1
1
26
1
1
1
2
1
1
2
3
1
1
1
1
1
1
1
1
2
1
4
1
1
1
38
1
1
1
2
1
1
1
1
3
1
1
1
1
1
1
1
1
3
1
2
2
1
1
1
2
1
1
1
1
1
8
1
1
1
1
1
1
1
1
1
1
1
2
1
1
1
1
1
1
1
1
1
2
2
1
1
1
1
1
1
1
1
2
1
1
3
1
1
1
1
1
1
1
1
3
1
1
18
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
3
1
2
1
1
1
1
1
2
1
1
1
2
2
1
1
1
1
1
1
1
4
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
2
7
2
1
1
1
1
1
1
1
1
1
1
3
1
1
1
3
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
2
1
1
1
1
1
1
1
1
1
1
1
1
3
1
1
1
1
2
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
2
2
1
1
8
1
1
1
3
1
1
7
1
1
1
1
4
1
1
1
1
4
1
2
1
1
5
3
1
1
1
2
1
1
1
1
1
5
1
3
1
1
1
1
1
1
1
1
1
1
27
1
1
1
2
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
2
1
1
1
1
1
1
1
4
1
1
1
1
3
1
1
1
1
1
1
1
2
1
3
1
3
1
1
1
1
1
4
5
1
2
1
3
2
1
1
1
1
1
1
3
1
1
1
1
1
1
1
1
1
1
2
1
1
1
2
1
1
1
1
1
1
2
2
1
1
7
1
1
1
2
1
7
1
3
1
1
1
1
1
1
2
1
1
1
1
2
1
1
1
1
1
2
1
1
5
4
21
1
1
1
19
5
1
3
1
1
1
1
2
1
1
5
1
1
1
1
1
1
1
1
1
13
1
1
1
13
6
6
2
1
4
1
1
1
1
1
2
1
9
1
1
10
1
1
1
1
1
1
1
1
1
2
2
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
2
1
4
2
1
1
1
1
1
1
1
1
1
2
1
2
1
1
1
1
8
4
1
1
1
1
1
1
1
2
8
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
11
1
1
3
1
1
2
2
3
1
1
1
2
1
1
1
1
8
6
1
1
1
1
1
1
1
1
1
1
13
1
1
9
1
1
1
1
2
1
1
1
1
4
1
3
1
1
1
5
1
1
2
4
1
1
7
1
2
3
1
1
1
1
1
1
1
1
1
2
1
1
1
1
1
1
1
1
1
1
2
8
2
1
1
1
1
1
1
2
1
1
1
1
1
1
1
1
6
20
2
1
1
1
1
1
4
1
3
1
1
1
1
1
3
1
1
1
1
1
1
1
1
2
1
2
1
1
3
2
1
2
1
2
1
1
1
1
1
1
1
1
1
1
1
3
4
1
1
1
1
2
1
1
15
1
14
2
1
1
2
1
1
1
2
1
9
2
1
1
1
1
1
1
1
1
1
1
11
2
3
1
1
1
1
1
1
1
3
5
1
1
1
1
1
1
1
1
2
1
3
4
1
1
1
1
1
1
1
1
1
1
1
2
1
1
24
4
1
4
10
16
1
1
4
1
1
1
1
1
2
1
1
1
1
1
1
1
1
1
1
1
1
2
1
1
1
1
2
1
1
1
1
1
5
1
1
4
1
2
1
1
1
1
1
1
2
2
1
1
2
1
1
1
2
1
1
1
3
1
5
1
2
5
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
3
1
1
1
1
2
1
1
1
1
4
1
1
1
1
2
1
2
4
3
1
2
1
1
12
1
1
1
2
6
1
1
1
1
1
2
1
1
1
1
3
1
2
1
1
1
5
1
1
1
1
5
1
2
8
1
1
1
1
1
1
2
1
1
1
2
1
1
1
1
1
1
1
1
1
2
1
2
1
2
1
1
2
1
1
1
1
7
2
1
1
1
2
1
2
1
2
1
1
1
1
2
2
1
1
2
1
1
3
1
4
1
1
1
1
1
2
1
2
1
1
1
1
1
1
1
2
1
2
1
1
2
1
1
1
1
1
1
1
1
1
2
1
1
1
1
1
1
1
1
1
1
1
1
1
1
2
1
1
8
1
1
1
1
1
1
1
1
1
1
1
1
1
2
1
2
1
1
1
1
2
1
2
1
1
1
1
1
1
2
3
1
1
1
1
1
1
1
1
1
1
1
2
1
7
1
1
1
1
1
1
1
1
1
7
2
3
1
2
1
1
11
1
1
1
1
1
1
1
1
1
1
2
1
2
1
1
1
1
1
2
1
1
1
1
1
1
1
1
1
1
1
2
1
1
1
2
1
1
2
2
1
3
1
1
15
1
1
1
1
1
2
1
1
1
3
1
1
1
1
1
1
1
1
2
1
1
1
1
2
1
1
1
1
1
4
1
1
1
1
16
1
1
1
7
1
1
3
1
1
10
1
2
1
2
1
85
1
3
1
2
1
1
1
1
4
1
23
1
1
1
1
1
1
2
1
1
1
2
1
2
1
1
32
1
2
2
1
1
1
1
1
1
2
1
1
1
3
1
1
1
2
1
1
1
1
1
1
1
1
1
1
1
1
1
1
2
1
1
2
1
2
1
1
1
1
1
1
1
1
4
1
1
1
2
1
4
1
1
1
1
1
1
1
1
1
3
1
1
1
1
2
1
1
1
1
1
2
6
1
1
2
3
1
1
1
1
1
3
1
1
2
3
1
1
1
1
1
1
1
3
1
1
1
2
5
1
1
1
1
5
1
1
1
2
3
1
1
1
2
2
2
1
1
1
1
1
2
1
1
1
1
19
1
2
1
1
1
1
2
1
1
1
1
1
1
1
1
1
1
2
1
1
1
1
1
1
1
2
1
1
1
1
1
1
1
1
1
1
1
1
3
1
1
2
1
1
1
2
3
1
1
1
1
14
1
11
3
2
1
1
2
1
1
2
1
1
1
1
1
2
1
1
1
4
1
1
1
3
1
2
1
21
1
1
24
1
1
1
1
1
2
1
5
2
1
6
1
20
1
1
2
9
1
2
1
1
1
3
2
1
2
1
1
5
19
1
1
1
1
1
1
1
1
1
1
36
3
1
1
1
1
2
3
1
1
41
1
1
1
1
1
1
1
1
1
1
1
1
2
1
1
1
1
1
1
1
1
1
1
1
20
2
1
1
1
1
1
1
1
1
1
1
1
1
1
2
1
2
8
4
3
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
3
1
4
1
1
1
1
14
1
1
1
1
